date,open,high,low,close,volume,average,barCount
2023-03-17 09:10:00-04:00,132.277,132.371,132.269,132.3255,-1.0,-1.0,-1
2023-03-17 09:15:00-04:00,132.3255,132.34,132.2275,132.33,-1.0,-1.0,-1
2023-03-17 09:20:00-04:00,132.33,132.4645,132.303,132.396,-1.0,-1.0,-1
2023-03-17 09:25:00-04:00,132.396,132.472,132.3545,132.427,-1.0,-1.0,-1
2023-03-17 09:30:00-04:00,132.427,132.487,132.321,132.337,-1.0,-1.0,-1
2023-03-17 09:35:00-04:00,132.337,132.371,132.262,132.319,-1.0,-1.0,-1
2023-03-17 09:40:00-04:00,132.319,132.412,132.271,132.318,-1.0,-1.0,-1
2023-03-17 09:45:00-04:00,132.318,132.429,132.306,132.391,-1.0,-1.0,-1
2023-03-17 09:50:00-04:00,132.391,132.443,132.2855,132.3805,-1.0,-1.0,-1
2023-03-17 09:55:00-04:00,132.3805,132.425,132.346,132.401,-1.0,-1.0,-1
2023-03-17 10:00:00-04:00,132.401,132.413,132.104,132.406,-1.0,-1.0,-1
2023-03-17 10:05:00-04:00,132.406,132.4905,132.339,132.404,-1.0,-1.0,-1
2023-03-17 10:10:00-04:00,132.404,132.429,132.1915,132.2295,-1.0,-1.0,-1
2023-03-17 10:15:00-04:00,132.2295,132.288,132.1745,132.209,-1.0,-1.0,-1
2023-03-17 10:20:00-04:00,132.209,132.2875,132.1415,132.1465,-1.0,-1.0,-1
2023-03-17 10:25:00-04:00,132.1465,132.1615,132.003,132.028,-1.0,-1.0,-1
2023-03-17 10:30:00-04:00,132.028,132.082,131.8415,131.899,-1.0,-1.0,-1
2023-03-17 10:35:00-04:00,131.899,131.9715,131.8915,131.946,-1.0,-1.0,-1
2023-03-17 10:40:00-04:00,131.946,131.958,131.829,131.8535,-1.0,-1.0,-1
2023-03-17 10:45:00-04:00,131.8535,132.0785,131.815,132.026,-1.0,-1.0,-1
2023-03-17 10:50:00-04:00,132.026,132.04,131.926,131.9905,-1.0,-1.0,-1
2023-03-17 10:55:00-04:00,131.9905,132.113,131.9325,132.077,-1.0,-1.0,-1
2023-03-17 11:00:00-04:00,132.077,132.098,132.0045,132.091,-1.0,-1.0,-1
2023-03-17 11:05:00-04:00,132.091,132.113,131.997,132.0355,-1.0,-1.0,-1
2023-03-17 11:10:00-04:00,132.0355,132.112,131.96,132.111,-1.0,-1.0,-1
2023-03-17 11:15:00-04:00,132.111,132.225,132.097,132.222,-1.0,-1.0,-1
2023-03-17 11:20:00-04:00,132.222,132.227,132.1415,132.167,-1.0,-1.0,-1
2023-03-17 11:25:00-04:00,132.167,132.1725,132.0925,132.137,-1.0,-1.0,-1
2023-03-17 11:30:00-04:00,132.137,132.1985,132.112,132.1615,-1.0,-1.0,-1
2023-03-17 11:35:00-04:00,132.1615,132.162,132.055,132.0615,-1.0,-1.0,-1
2023-03-17 11:40:00-04:00,132.0615,132.064,131.932,132.0165,-1.0,-1.0,-1
2023-03-17 11:45:00-04:00,132.0165,132.11,132.005,132.084,-1.0,-1.0,-1
2023-03-17 11:50:00-04:00,132.084,132.11,131.985,132.005,-1.0,-1.0,-1
2023-03-17 11:55:00-04:00,132.005,132.045,131.9615,132.0235,-1.0,-1.0,-1
2023-03-17 12:00:00-04:00,132.0235,132.198,132.018,132.175,-1.0,-1.0,-1
2023-03-17 12:05:00-04:00,132.175,132.183,132.1075,132.14,-1.0,-1.0,-1
2023-03-17 12:10:00-04:00,132.14,132.151,132.079,132.0795,-1.0,-1.0,-1
2023-03-17 12:15:00-04:00,132.0795,132.1215,132.045,132.118,-1.0,-1.0,-1
2023-03-17 12:20:00-04:00,132.118,132.1725,132.113,132.152,-1.0,-1.0,-1
2023-03-17 12:25:00-04:00,132.152,132.185,132.1155,132.1545,-1.0,-1.0,-1
2023-03-17 12:30:00-04:00,132.1545,132.2835,132.1445,132.1975,-1.0,-1.0,-1
2023-03-17 12:35:00-04:00,132.1975,132.198,132.152,132.166,-1.0,-1.0,-1
2023-03-17 12:40:00-04:00,132.166,132.217,132.1275,132.1695,-1.0,-1.0,-1
2023-03-17 12:45:00-04:00,132.1695,132.181,132.098,132.121,-1.0,-1.0,-1
2023-03-17 12:50:00-04:00,132.121,132.171,132.118,132.154,-1.0,-1.0,-1
2023-03-17 12:55:00-04:00,132.154,132.238,132.154,132.208,-1.0,-1.0,-1
2023-03-17 13:00:00-04:00,132.208,132.222,132.164,132.1975,-1.0,-1.0,-1
2023-03-17 13:05:00-04:00,132.1975,132.267,132.1745,132.246,-1.0,-1.0,-1
2023-03-17 13:10:00-04:00,132.246,132.2965,132.2135,132.291,-1.0,-1.0,-1
2023-03-17 13:15:00-04:00,132.291,132.3145,132.278,132.3085,-1.0,-1.0,-1
2023-03-17 13:20:00-04:00,132.3085,132.311,132.223,132.233,-1.0,-1.0,-1
2023-03-17 13:25:00-04:00,132.233,132.252,132.193,132.216,-1.0,-1.0,-1
2023-03-17 13:30:00-04:00,132.216,132.242,132.168,132.1775,-1.0,-1.0,-1
2023-03-17 13:35:00-04:00,132.1775,132.181,132.1035,132.129,-1.0,-1.0,-1
2023-03-17 13:40:00-04:00,132.129,132.13,132.088,132.1225,-1.0,-1.0,-1
2023-03-17 13:45:00-04:00,132.1225,132.1225,132.0635,132.068,-1.0,-1.0,-1
2023-03-17 13:50:00-04:00,132.068,132.1155,132.067,132.074,-1.0,-1.0,-1
2023-03-17 13:55:00-04:00,132.074,132.1065,132.0235,132.083,-1.0,-1.0,-1
2023-03-17 14:00:00-04:00,132.083,132.1175,132.0475,132.0545,-1.0,-1.0,-1
2023-03-17 14:05:00-04:00,132.0545,132.06,131.9355,132.0105,-1.0,-1.0,-1
2023-03-17 14:10:00-04:00,132.0105,132.0335,131.913,131.917,-1.0,-1.0,-1
2023-03-17 14:15:00-04:00,131.917,131.9755,131.899,131.959,-1.0,-1.0,-1
2023-03-17 14:20:00-04:00,131.959,131.981,131.8355,131.846,-1.0,-1.0,-1
2023-03-17 14:25:00-04:00,131.846,131.87,131.757,131.765,-1.0,-1.0,-1
2023-03-17 14:30:00-04:00,131.765,131.798,131.7555,131.7845,-1.0,-1.0,-1
2023-03-17 14:35:00-04:00,131.7845,131.8765,131.777,131.8145,-1.0,-1.0,-1
2023-03-17 14:40:00-04:00,131.8145,131.816,131.73,131.763,-1.0,-1.0,-1
2023-03-17 14:45:00-04:00,131.763,131.7745,131.7305,131.753,-1.0,-1.0,-1
